tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
utbot,GUAVA-192,com.google.common.reflect.TypeToken,3,8042,30169,129,44,0,20,0,272,16,5.882353,154,4,2.5974026,196,14,7.1428576,14,7.1428576,182,30,1
utbot,GUAVA-254,com.google.common.hash.HashCode,4,7593,14561,86,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,30,1
utbot,GUAVA-237,com.google.common.hash.Hashing,7,7638,30247,94,31,0,3,0,82,20,24.390244,30,6,20,80,23,28.75,23,28.75,57,30,1
utbot,GUAVA-254,com.google.common.hash.HashCode,3,8438,14528,114,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,30,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,3,8401,30372,111,11,0,1,0,137,7,5.109489,36,1,2.777778,67,5,7.4626865,5,7.4626865,62,30,1
utbot,GUAVA-108,com.google.common.collect.Range,8,8440,30255,158,71,0,20,0,121,46,38.01653,98,21,21.428572,121,53,43.801655,53,43.801655,68,30,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,4,8038,30592,87,8,0,1,0,137,4,2.919708,36,1,2.777778,67,3,4.477612,3,4.477612,64,30,1
utbot,GUAVA-108,com.google.common.collect.Range,6,7703,30251,151,73,0,20,0,121,47,38.842976,98,22,22.448978,121,54,44.628098,54,44.628098,67,30,1
utbot,GUAVA-108,com.google.common.collect.Range,1,10236,30259,155,81,0,21,0,121,52,42.975204,98,27,27.55102,121,66,54.545456,66,54.545456,55,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,3,7427,11521,96,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,4,7714,12714,75,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-108,com.google.common.collect.Range,7,7456,30251,158,71,0,20,0,121,42,34.710743,98,19,19.387754,121,44,36.363636,44,36.363636,77,30,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,5,8272,30629,75,9,0,1,0,137,6,4.379562,36,1,2.777778,67,5,7.4626865,5,7.4626865,62,30,1
utbot,GUAVA-108,com.google.common.collect.Range,9,7932,30274,176,74,0,20,0,121,47,38.842976,98,23,23.469389,121,54,44.628098,54,44.628098,67,30,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,2,7941,30432,73,6,0,1,0,137,2,1.459854,36,0,0,67,1,1.4925373,1,1.4925373,66,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,5,8224,11986,92,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,10,8247,30082,168,44,0,9,0,106,29,27.35849,53,16,30.188679,96,41,42.708336,41,42.708336,55,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,2,8001,11807,88,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,6,7783,30083,110,42,0,9,0,106,25,23.584906,53,13,24.528303,96,35,36.458336,35,36.458336,61,30,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,1,8119,30090,148,42,0,9,0,106,25,23.584906,53,13,24.528303,96,35,36.458336,35,36.458336,61,30,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,8,8222,30081,99,42,0,9,0,106,25,23.584906,53,13,24.528303,96,35,36.458336,35,36.458336,61,30,1
utbot,GUAVA-134,com.google.common.collect.Ordering,3,7652,30252,132,45,0,0,0,87,20,22.988506,40,8,20,77,23,29.870129,23,29.870129,54,30,1
utbot,GUAVA-134,com.google.common.collect.Ordering,4,7833,30249,130,38,0,0,0,87,16,18.390804,40,4,10,77,16,20.77922,16,20.77922,61,30,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,9,7724,30110,154,42,0,9,0,106,25,23.584906,53,13,24.528303,96,35,36.458336,35,36.458336,61,30,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,7,7771,30094,117,42,0,9,0,106,25,23.584906,53,13,24.528303,96,35,36.458336,35,36.458336,61,30,1
utbot,GUAVA-134,com.google.common.collect.Ordering,5,8146,30254,155,58,0,0,0,87,18,20.689655,40,7,17.5,77,19,24.675325,19,24.675325,58,30,1
utbot,GUAVA-134,com.google.common.collect.Ordering,2,7955,30250,179,44,0,0,0,87,16,18.390804,40,4,10,77,16,20.77922,16,20.77922,61,30,1
utbot,GUAVA-71,com.google.common.escape.Escapers,10,8054,2869,70,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,30,1
utbot,GUAVA-128,com.google.common.net.MediaType,7,7475,5043,11,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,30,0
utbot,GUAVA-128,com.google.common.net.MediaType,9,8132,6235,17,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,30,0
utbot,GUAVA-71,com.google.common.escape.Escapers,4,7686,2933,57,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,30,1
utbot,GUAVA-71,com.google.common.escape.Escapers,3,7605,2865,73,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,30,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,7,9976,18428,73,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,30,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,9,10285,17878,71,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,30,1
utbot,GUAVA-128,com.google.common.net.MediaType,8,8162,5214,19,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,30,0
utbot,GUAVA-128,com.google.common.net.MediaType,6,8454,5322,20,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,30,0
utbot,GUAVA-128,com.google.common.net.MediaType,1,8404,5133,14,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,30,0
utbot,GUAVA-181,com.google.common.cache.CacheStats,8,10751,18933,186,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,10,7626,11618,92,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-71,com.google.common.escape.Escapers,2,8399,2984,69,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,30,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,6,10628,18580,85,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,30,1
utbot,GUAVA-71,com.google.common.escape.Escapers,5,8169,2965,65,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,30,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,1,10392,18688,68,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,30,1
utbot,GUAVA-237,com.google.common.hash.Hashing,5,8007,30252,84,30,0,3,0,82,18,21.95122,30,6,20,80,23,28.75,23,28.75,57,30,1
utbot,GUAVA-254,com.google.common.hash.HashCode,6,7998,14452,136,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,30,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,8,8153,30199,157,44,0,20,0,272,16,5.882353,154,4,2.5974026,196,14,7.1428576,14,7.1428576,182,30,1
utbot,GUAVA-254,com.google.common.hash.HashCode,1,7842,14414,105,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,30,1
utbot,GUAVA-237,com.google.common.hash.Hashing,2,8455,30203,86,31,0,3,0,82,20,24.390244,30,6,20,80,23,28.75,23,28.75,57,30,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,6,8038,30174,135,45,0,21,0,272,16,5.882353,154,4,2.5974026,196,14,7.1428576,14,7.1428576,182,30,1
utbot,GUAVA-254,com.google.common.hash.HashCode,8,8088,14945,139,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,30,1
utbot,GUAVA-134,com.google.common.collect.Ordering,10,8159,30258,125,39,0,0,0,87,17,19.54023,40,5,12.5,77,19,24.675325,19,24.675325,58,30,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,1,7757,30182,110,44,0,20,0,272,16,5.882353,154,4,2.5974026,196,14,7.1428576,14,7.1428576,182,30,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,2,7895,30229,160,34,0,12,0,128,11,8.59375,54,2,3.7037036,63,6,9.523809,6,9.523809,57,30,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,5,8265,30213,143,35,0,13,0,128,11,8.59375,54,2,3.7037036,63,6,9.523809,6,9.523809,57,30,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,7,7691,30176,129,45,0,21,0,272,16,5.882353,154,4,2.5974026,196,14,7.1428576,14,7.1428576,182,30,1
utbot,GUAVA-254,com.google.common.hash.HashCode,9,7985,14268,100,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,30,1
utbot,GUAVA-237,com.google.common.hash.Hashing,3,8062,30261,91,30,0,3,0,82,18,21.95122,30,6,20,80,23,28.75,23,28.75,57,30,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,10,7393,30172,115,44,0,20,0,272,16,5.882353,154,4,2.5974026,196,14,7.1428576,14,7.1428576,182,30,1
utbot,GUAVA-254,com.google.common.hash.HashCode,7,7933,14402,103,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,30,1
utbot,GUAVA-237,com.google.common.hash.Hashing,10,8017,30227,109,31,0,4,0,82,26,31.707317,30,9,30.000002,80,30,37.5,30,37.5,50,30,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,9,7676,30161,115,45,0,21,0,272,16,5.882353,154,4,2.5974026,196,14,7.1428576,14,7.1428576,182,30,1
utbot,GUAVA-237,com.google.common.hash.Hashing,4,7463,30252,84,30,0,3,0,82,18,21.95122,30,6,20,80,23,28.75,23,28.75,57,30,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,4,7560,30245,120,33,0,14,0,128,11,8.59375,54,2,3.7037036,63,6,9.523809,6,9.523809,57,30,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,3,7797,30202,125,33,0,12,0,128,11,8.59375,54,2,3.7037036,63,6,9.523809,6,9.523809,57,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,7,7704,11714,91,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,9,7464,11689,87,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,7,7720,30354,120,18,0,1,0,137,16,11.678832,36,1,2.777778,67,7,10.447762,7,10.447762,60,30,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,9,8025,30530,67,8,0,1,0,137,5,3.6496348,36,1,2.777778,67,4,5.970149,4,5.970149,63,30,1
utbot,GUAVA-108,com.google.common.collect.Range,2,8683,30260,229,68,0,20,0,121,39,32.231407,98,15,15.306123,121,39,32.231407,39,32.231407,82,30,1
utbot,GUAVA-108,com.google.common.collect.Range,5,8101,30256,148,69,0,20,0,121,44,36.363636,98,17,17.34694,121,49,40.495865,49,40.495865,72,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,8,7992,11858,84,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,1,7923,13171,117,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,6,8147,11837,91,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,30,1
utbot,GUAVA-108,com.google.common.collect.Range,4,7739,30250,143,75,0,20,0,121,47,38.842976,98,23,23.469389,121,54,44.628098,54,44.628098,67,30,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,10,7936,30223,157,34,0,13,0,128,11,8.59375,54,2,3.7037036,63,6,9.523809,6,9.523809,57,30,1
utbot,GUAVA-108,com.google.common.collect.Range,3,7532,30244,190,73,0,20,0,121,48,39.669422,98,23,23.469389,121,58,47.933884,58,47.933884,63,30,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,8,7876,30259,79,11,0,1,0,137,7,5.109489,36,1,2.777778,67,5,7.4626865,5,7.4626865,62,30,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,1,7698,30251,103,10,0,2,0,137,5,3.6496348,36,1,2.777778,67,4,5.970149,4,5.970149,63,30,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,6,8293,30247,71,6,0,1,0,137,3,2.189781,36,0,0,67,1,1.4925373,1,1.4925373,66,30,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,2,7675,68213,119,54,0,9,0,106,32,30.188679,53,16,30.188679,96,41,42.708336,41,42.708336,55,120,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,5,7725,70695,107,54,0,9,0,106,32,30.188679,53,16,30.188679,96,41,42.708336,41,42.708336,55,120,1
utbot,GUAVA-134,com.google.common.collect.Ordering,1,7703,120259,184,83,0,1,0,87,20,22.988506,40,10,25,77,23,29.870129,23,29.870129,54,120,1
utbot,GUAVA-134,com.google.common.collect.Ordering,6,7943,120256,223,95,0,1,0,87,20,22.988506,40,10,25,77,23,29.870129,23,29.870129,54,120,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,4,8229,66718,115,52,0,9,0,106,32,30.188679,53,16,30.188679,96,41,42.708336,41,42.708336,55,120,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,3,8078,66478,116,54,0,9,0,106,32,30.188679,53,16,30.188679,96,41,42.708336,41,42.708336,55,120,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,4,10622,18607,82,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,120,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,3,9570,18334,87,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,120,1
utbot,GUAVA-128,com.google.common.net.MediaType,4,7622,5059,20,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,120,0
utbot,GUAVA-128,com.google.common.net.MediaType,3,7664,6911,16,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,120,0
utbot,GUAVA-71,com.google.common.escape.Escapers,6,7581,2940,67,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,120,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,2,9650,18636,68,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,120,1
utbot,GUAVA-71,com.google.common.escape.Escapers,1,7777,2825,89,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,120,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,5,9897,18066,77,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,120,1
utbot,GUAVA-128,com.google.common.net.MediaType,2,7739,5181,23,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,120,0
utbot,GUAVA-128,com.google.common.net.MediaType,5,7654,4975,23,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,120,0
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,6,7940,120104,175,44,0,16,0,128,16,12.5,54,4,7.4074073,63,9,14.285715,9,14.285715,54,120,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,1,7398,120267,191,70,0,13,0,128,17,13.28125,54,4,7.4074073,63,9,14.285715,9,14.285715,54,120,1
utbot,GUAVA-254,com.google.common.hash.HashCode,2,7735,14555,111,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,120,1
utbot,GUAVA-237,com.google.common.hash.Hashing,1,7983,120253,101,32,0,4,0,82,28,34.146343,30,9,30.000002,80,30,37.5,30,37.5,50,120,1
utbot,GUAVA-237,com.google.common.hash.Hashing,6,7637,120245,102,32,0,4,0,82,28,34.146343,30,9,30.000002,80,30,37.5,30,37.5,50,120,1
utbot,GUAVA-254,com.google.common.hash.HashCode,5,8181,15316,87,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,120,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,2,7619,120106,130,52,0,27,0,272,19,6.985294,154,4,2.5974026,196,16,8.163265,16,8.163265,180,120,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,5,8236,120114,131,57,0,32,0,272,19,6.985294,154,4,2.5974026,196,16,8.163265,16,8.163265,180,120,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,4,7603,120101,234,51,0,26,0,272,19,6.985294,154,4,2.5974026,196,16,8.163265,16,8.163265,180,120,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,3,7575,120103,267,52,0,27,0,272,19,6.985294,154,4,2.5974026,196,16,8.163265,16,8.163265,180,120,1
utbot,GUAVA-254,com.google.common.hash.HashCode,4,7661,14077,165,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,120,1
utbot,GUAVA-254,com.google.common.hash.HashCode,3,7626,13518,100,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,120,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,3,7378,120244,101,11,0,1,0,137,7,5.109489,36,1,2.777778,67,5,7.4626865,5,7.4626865,62,120,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,4,7545,120254,72,8,0,1,0,137,5,3.6496348,36,1,2.777778,67,4,5.970149,4,5.970149,63,120,1
utbot,GUAVA-108,com.google.common.collect.Range,6,10553,120244,178,111,0,35,0,121,59,48.76033,98,46,46.938778,121,76,62.80992,76,62.80992,45,120,1
utbot,GUAVA-108,com.google.common.collect.Range,1,10465,120254,177,113,0,35,0,121,57,47.107437,98,45,45.918365,121,74,61.157024,74,61.157024,47,120,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,3,7473,12776,80,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,120,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,4,7768,12538,86,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,120,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,5,7424,120254,103,8,0,1,0,137,6,4.379562,36,1,2.777778,67,4,5.970149,4,5.970149,63,120,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,2,7688,120249,77,11,0,1,0,137,7,5.109489,36,1,2.777778,67,5,7.4626865,5,7.4626865,62,120,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,5,7898,11863,104,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,120,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,2,7760,11616,86,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,120,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,6,7849,64886,98,48,0,9,0,106,32,30.188679,53,16,30.188679,96,41,42.708336,41,42.708336,55,120,1
utbot,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,1,7633,61877,135,49,0,9,0,106,32,30.188679,53,16,30.188679,96,41,42.708336,41,42.708336,55,120,1
utbot,GUAVA-134,com.google.common.collect.Ordering,3,7750,120252,180,98,0,1,0,87,20,22.988506,40,10,25,77,23,29.870129,23,29.870129,54,120,1
utbot,GUAVA-134,com.google.common.collect.Ordering,4,7510,120249,175,83,0,0,0,87,20,22.988506,40,10,25,77,23,29.870129,23,29.870129,54,120,1
utbot,GUAVA-134,com.google.common.collect.Ordering,5,7886,120255,162,96,0,0,0,87,20,22.988506,40,10,25,77,23,29.870129,23,29.870129,54,120,1
utbot,GUAVA-134,com.google.common.collect.Ordering,2,7993,120251,171,73,0,1,0,87,20,22.988506,40,10,25,77,23,29.870129,23,29.870129,54,120,1
utbot,GUAVA-71,com.google.common.escape.Escapers,4,8365,2917,82,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,120,1
utbot,GUAVA-71,com.google.common.escape.Escapers,3,7893,3056,70,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,120,1
utbot,GUAVA-128,com.google.common.net.MediaType,6,7960,12110,20,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,120,0
utbot,GUAVA-128,com.google.common.net.MediaType,1,7831,14047,16,0,0,0,0,284,0,0,74,0,0,0,0,0,0,0,0,120,0
utbot,GUAVA-71,com.google.common.escape.Escapers,2,7727,2929,74,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,120,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,6,10696,18287,78,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,120,1
utbot,GUAVA-71,com.google.common.escape.Escapers,5,8145,2949,63,13,0,3,0,14,11,78.57143,6,4,66.66667,11,10,90.909096,10,90.909096,1,120,1
utbot,GUAVA-181,com.google.common.cache.CacheStats,1,10060,18280,67,36,0,1,0,58,47,81.034485,34,34,100,51,49,96.07843,49,96.07843,2,120,1
utbot,GUAVA-237,com.google.common.hash.Hashing,5,8293,120255,103,32,0,4,0,82,28,34.146343,30,9,30.000002,80,30,37.5,30,37.5,50,120,1
utbot,GUAVA-254,com.google.common.hash.HashCode,6,7888,13758,85,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,120,1
utbot,GUAVA-254,com.google.common.hash.HashCode,1,7962,14219,104,37,0,6,0,43,28,65.11628,28,14,50,66,37,56.060608,37,56.060608,29,120,1
utbot,GUAVA-237,com.google.common.hash.Hashing,2,7492,120241,157,32,0,4,0,82,28,34.146343,30,9,30.000002,80,30,37.5,30,37.5,50,120,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,6,7999,120097,137,47,0,22,0,272,19,6.985294,154,4,2.5974026,196,16,8.163265,16,8.163265,180,120,1
utbot,GUAVA-192,com.google.common.reflect.TypeToken,1,7837,120097,132,47,0,22,0,272,19,6.985294,154,4,2.5974026,196,16,8.163265,16,8.163265,180,120,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,2,7731,120144,202,42,0,13,0,128,20,15.625,54,5,9.259259,63,10,15.873016,10,15.873016,53,120,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,5,8017,120140,139,42,0,13,0,128,20,15.625,54,5,9.259259,63,10,15.873016,10,15.873016,53,120,1
utbot,GUAVA-237,com.google.common.hash.Hashing,3,7369,120253,118,32,0,4,0,82,28,34.146343,30,9,30.000002,80,30,37.5,30,37.5,50,120,1
utbot,GUAVA-237,com.google.common.hash.Hashing,4,7932,120251,118,32,0,4,0,82,28,34.146343,30,9,30.000002,80,30,37.5,30,37.5,50,120,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,4,8176,120106,151,41,0,13,0,128,16,12.5,54,4,7.4074073,63,9,14.285715,9,14.285715,54,120,1
utbot,GUAVA-273,com.google.common.collect.TreeRangeMap,3,7890,120188,172,41,0,13,0,128,16,12.5,54,4,7.4074073,63,9,14.285715,9,14.285715,54,120,1
utbot,GUAVA-108,com.google.common.collect.Range,2,9770,120243,168,112,0,35,0,121,55,45.454548,98,42,42.857143,121,67,55.3719,67,55.3719,54,120,1
utbot,GUAVA-108,com.google.common.collect.Range,5,9868,120251,166,106,0,35,0,121,55,45.454548,98,37,37.7551,121,70,57.85124,70,57.85124,51,120,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,1,7653,11874,97,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,120,1
utbot,GUAVA-11,com.google.common.collect.MapMaker,6,7745,11778,101,22,0,5,0,47,15,31.914892,34,17,50,41,23,56.09756,23,56.09756,18,120,1
utbot,GUAVA-108,com.google.common.collect.Range,4,9123,120253,159,104,0,35,0,121,52,42.975204,98,33,33.67347,121,62,51.23967,62,51.23967,59,120,1
utbot,GUAVA-108,com.google.common.collect.Range,3,9835,120244,181,113,0,35,0,121,58,47.933884,98,46,46.938778,121,75,61.98347,75,61.98347,46,120,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,1,7979,120533,129,26,0,2,0,137,20,14.598539,36,2,5.555556,67,10,14.925373,10,14.925373,57,120,1
utbot,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,6,8183,120310,85,10,0,1,0,137,6,4.379562,36,1,2.777778,67,4,5.970149,4,5.970149,63,120,1
tardis,GUAVA-11,com.google.common.collect.MapMaker,2,74,81387,19,0,0,0,0,47,0,0,34,0,0,0,0,0,0,0,0,300,0
tardis,GUAVA-71,com.google.common.escape.Escapers,7,68,302563,10,9,9,0,0,14,0,0,6,0,0,11,0,0,0,0,11,300,18
tardis,GUAVA-237,com.google.common.hash.Hashing,8,98,303321,23,14,14,0,0,82,0,0,30,0,0,80,0,0,0,0,80,300,28
tardis,GUAVA-192,com.google.common.reflect.TypeToken,10,73,149050,20,1,1,0,0,272,0,0,154,0,0,196,0,0,0,0,196,300,2
tardis,GUAVA-254,com.google.common.hash.HashCode,1,76,302935,20,12,12,0,0,43,0,0,28,0,0,66,0,0,0,0,66,300,24
tardis,GUAVA-237,com.google.common.hash.Hashing,10,76,302508,18,14,14,0,0,82,0,0,30,0,0,80,0,0,0,0,80,300,28
tardis,GUAVA-267,com.google.common.io.Files,6,60,267407,15,17,17,0,0,127,0,0,65,0,0,80,0,0,0,0,80,300,34
tardis,GUAVA-11,com.google.common.collect.MapMaker,10,67,202140,18,14,14,0,0,47,0,0,34,0,0,41,0,0,0,0,41,300,28
tardis,GUAVA-181,com.google.common.cache.CacheStats,4,81,302475,20,12,12,0,0,58,0,0,34,0,0,51,0,0,0,0,51,300,24
tardis,GUAVA-273,com.google.common.collect.TreeRangeMap,4,78,114379,12,0,0,0,0,128,0,0,54,0,0,0,0,0,0,0,0,300,0
tardis,GUAVA-71,com.google.common.escape.Escapers,9,68,302421,18,8,8,0,0,14,0,0,6,0,0,11,0,0,0,0,11,300,16
tardis,GUAVA-181,com.google.common.cache.CacheStats,6,48,248291,19,12,12,0,0,58,0,0,34,0,0,51,0,0,0,0,51,300,24
tardis,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,8,71,257361,18,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,300,0
tardis,GUAVA-192,com.google.common.reflect.TypeToken,9,41,244461,19,2,2,0,0,272,0,0,154,0,0,196,0,0,0,0,196,300,4
tardis,GUAVA-96,com.google.common.io.MoreFiles,8,69,301737,17,0,0,0,0,156,0,0,66,0,0,0,0,0,0,0,0,300,0
tardis,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,10,70,91341,12,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,300,0
