tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
kex,GUAVA-197,com.google.common.primitives.Booleans,5,78270,28225,254,102,0,0,0,75,64,85.333336,52,43,82.69231,92,83,90.21739,0,0.0,92,30,17
kex,GUAVA-45,com.google.common.primitives.Shorts,3,79790,32370,302,139,0,2,0,103,83,80.58252,68,60,88.2353,133,119,89.47369,119,89.47369,14,30,24
kex,GUAVA-110,com.google.common.math.IntMath,9,80456,31207,177,143,0,0,0,180,59,32.77778,164,39,23.780487,126,39,30.952381,0,0.0,126,30,9
kex,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,4,147442,38576,99,9,0,0,0,36,7,19.444445,12,0,0.0,17,2,11.764706,0,0.0,17,30,5
kex,SEATA-15,io.seata.core.rpc.netty.RpcServer,3,148583,33988,73,2,0,3,0,102,0,0.0,44,0,0.0,42,0,0.0,0,0.0,42,30,4
kex,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,2,148022,31864,90,6,0,0,0,36,4,11.111112,12,0,0.0,17,1,5.882353,0,0.0,17,30,3
kex,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,3,326549,31087,981,20,0,1,0,45,17,37.77778,18,4,22.222223,19,0,0.0,0,0.0,19,30,8
kex,GUAVA-78,com.google.common.collect.Queues,6,79849,11179,196,53,1,1,0,75,34,45.333336,26,15,57.692307,56,28,50.0,0,0.0,56,30,20
kex,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,7,149684,34031,81,6,0,0,0,88,5,5.6818185,22,0,0.0,30,1,3.3333335,0,0.0,30,30,3
kex,SPOON-167,spoon.support.reflect.CtExtendedModifier,7,326354,16452,178,46,0,0,0,26,21,80.769226,16,11,68.75,1,0,0.0,0,0.0,1,30,10
kex,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,1,133254,31025,42,0,0,1,0,60,0,0.0,36,0,0.0,30,0,0.0,0,0.0,30,30,1
kex,SPOON-157,spoon.support.DefaultCoreFactory,4,320895,61018,998,4,0,0,0,429,12,2.7972028,160,0,0.0,164,0,0.0,0,0.0,164,30,2
kex,SEATA-29,io.seata.core.rpc.DefaultServerMessageListenerImpl,8,150232,33465,132,2,0,1,0,68,5,7.3529415,24,0,0.0,22,0,0.0,0,0.0,22,30,2
kex,SPOON-165,spoon.reflect.visitor.AstParentConsistencyChecker,8,326595,20409,976,13,0,0,0,15,11,73.333336,8,6,75.0,1,0,0.0,0,0.0,1,30,2
kex,SPOON-163,spoon.pattern.internal.node.MapEntryNode,5,324221,33628,159,27,0,1,0,38,0,0.0,20,0,0.0,26,0,0.0,0,0.0,26,30,6
kex,GUAVA-78,com.google.common.collect.Queues,7,77072,11227,192,53,1,1,0,75,34,45.333336,26,15,57.692307,56,28,50.0,0,0.0,56,30,20
kex,GUAVA-85,com.google.common.base.CaseFormat,9,78769,15446,137,9,0,0,0,30,14,46.666668,12,1,8.333334,15,3,20.0,0,0.0,15,30,4
kex,SPOON-163,spoon.pattern.internal.node.MapEntryNode,4,321785,33920,147,31,0,1,0,38,0,0.0,20,0,0.0,26,0,0.0,0,0.0,26,30,7
kex,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,7,331906,31842,121,18,0,1,0,78,0,0.0,56,0,0.0,93,0,0.0,0,0.0,93,30,6
kex,GUAVA-45,com.google.common.primitives.Shorts,1,71765,24968,305,144,0,2,0,103,86,83.49515,68,62,91.17647,133,122,91.729324,122,91.729324,11,30,25
kex,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,10,151247,38784,49,2,0,0,0,211,0,0.0,88,0,0.0,75,0,0.0,0,0.0,75,30,1
kex,GUAVA-275,com.google.common.math.PairedStatsAccumulator,6,80967,35480,71,12,0,1,0,60,10,16.666668,38,5,13.157895,75,6,8.0,6,8.0,69,30,3
kex,GUAVA-275,com.google.common.math.PairedStatsAccumulator,2,78443,31245,84,12,0,1,0,60,10,16.666668,38,5,13.157895,75,6,8.0,6,8.0,69,30,3
kex,SPOON-157,spoon.support.DefaultCoreFactory,10,314399,61021,975,4,0,0,0,429,12,2.7972028,160,0,0.0,164,0,0.0,0,0.0,164,30,2
kex,SPOON-159,spoon.reflect.visitor.ModelConsistencyChecker,5,327040,32813,910,14,0,0,0,26,11,42.307693,22,1,4.5454545,14,0,0.0,0,0.0,14,30,2
kex,SPOON-163,spoon.pattern.internal.node.MapEntryNode,10,328015,33708,150,27,0,1,0,38,0,0.0,20,0,0.0,26,0,0.0,0,0.0,26,30,6
kex,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,8,152300,32701,37,0,0,1,0,60,0,0.0,36,0,0.0,30,0,0.0,0,0.0,30,30,1
kex,SEATA-4,io.seata.core.protocol.MessageFuture,1,139032,10935,126,34,0,0,0,22,21,95.454544,10,8,80.0,13,12,92.30769,0,0.0,13,30,8
kex,GUAVA-249,com.google.common.io.FileBackedOutputStream,9,79770,36095,86,4,0,2,0,50,11,22.0,16,1,6.25,30,2,6.666667,2,6.666667,28,30,4
kex,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,6,154588,37961,120,13,0,0,0,88,11,12.5,22,0,0.0,30,3,10.0,0,0.0,30,30,7
kex,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,9,153735,38240,105,13,0,0,0,88,11,12.5,22,0,0.0,30,3,10.0,0,0.0,30,30,7
kex,GUAVA-174,com.google.common.collect.TopKSelector,8,76475,1016,29,0,0,0,0,79,0,0.0,36,0,0.0,0,0,0.0,0,0.0,0,30,0
kex,SPOON-11,spoon.reflect.factory.TypeFactory,6,322789,61021,30,0,0,0,0,217,0,0.0,70,0,0.0,0,0,0.0,0,0.0,0,30,0
kex,SPOON-167,spoon.support.reflect.CtExtendedModifier,2,312075,16450,187,46,0,0,0,26,24,92.30769,16,12,75.0,0,0,0.0,0,0.0,0,30,10
kex,SPOON-13,spoon.support.reflect.code.CtForImpl,4,328366,33440,954,6,0,1,0,58,10,17.241379,26,1,3.846154,40,4,10.0,4,10.0,36,30,4
kex,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,2,148188,35196,33,2,0,0,0,211,0,0.0,88,0,0.0,75,0,0.0,0,0.0,75,30,1
kex,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,9,152753,15466,204,2,0,5,0,27,7,25.925926,8,0,0.0,6,0,0.0,0,0.0,6,30,6
kex,GUAVA-110,com.google.common.math.IntMath,10,80364,31794,178,143,0,0,0,180,59,32.77778,164,39,23.780487,126,39,30.952381,0,0.0,126,30,9
kex,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,2,312058,31719,111,13,0,1,0,25,0,0.0,8,0,0.0,15,0,0.0,0,0.0,15,30,3
kex,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,2,313744,33955,80,7,0,1,0,76,0,0.0,40,0,0.0,39,0,0.0,0,0.0,39,30,2
kex,SEATA-15,io.seata.core.rpc.netty.RpcServer,5,148737,34687,80,2,0,3,0,102,0,0.0,44,0,0.0,42,0,0.0,0,0.0,42,30,4
kex,SPOON-19,spoon.reflect.visitor.filter.LineFilter,4,320277,35632,80,4,0,0,0,22,2,9.090909,16,0,0.0,16,0,0.0,0,0.0,16,30,2
kex,SEATA-15,io.seata.core.rpc.netty.RpcServer,7,154224,60181,107,3,0,3,0,102,0,0.0,44,0,0.0,42,0,0.0,0,0.0,42,30,5
kex,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,8,143992,38715,50,2,0,0,0,211,0,0.0,88,0,0.0,75,0,0.0,0,0.0,75,30,1
kex,SEATA-15,io.seata.core.rpc.netty.RpcServer,4,151790,60012,86,3,0,3,0,102,0,0.0,44,0,0.0,42,0,0.0,0,0.0,42,30,5
kex,SEATA-19,io.seata.core.protocol.RegisterRMRequest,10,147979,34113,607,17,0,0,0,62,11,17.741936,26,1,3.846154,46,5,10.869565,0,0.0,46,30,6
kex,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,2,324988,32629,120,18,0,1,0,78,0,0.0,56,0,0.0,93,0,0.0,0,0.0,93,30,6
kex,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,1,310103,31091,136,22,0,1,0,78,0,0.0,56,0,0.0,93,0,0.0,0,0.0,93,30,8
kex,SPOON-101,spoon.reflect.visitor.PrintingContext,4,323161,52965,179,42,0,1,0,34,19,55.88235,24,7,29.166666,34,21,61.764706,21,61.764706,13,30,10
kex,SEATA-16,io.seata.core.store.StoreMode,2,140782,11410,83,13,0,0,0,7,6,85.71429,4,3,75.0,5,4,80.0,0,0.0,5,30,3
kex,SPOON-163,spoon.pattern.internal.node.MapEntryNode,2,318352,33326,134,27,0,1,0,38,0,0.0,20,0,0.0,26,0,0.0,0,0.0,26,30,6
kex,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,6,335402,31255,1014,20,0,1,0,45,17,37.77778,18,4,22.222223,19,0,0.0,0,0.0,19,30,8
kex,SPOON-159,spoon.reflect.visitor.ModelConsistencyChecker,10,330369,32396,993,14,0,0,0,26,11,42.307693,22,1,4.5454545,14,0,0.0,0,0.0,14,30,2
kex,SEATA-16,io.seata.core.store.StoreMode,3,148669,11287,84,13,0,0,0,7,6,85.71429,4,3,75.0,5,4,80.0,0,0.0,5,30,3
kex,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,1,141411,36616,127,13,0,0,0,95,11,11.578947,32,0,0.0,42,3,7.1428576,0,0.0,42,30,7
kex,SEATA-16,io.seata.core.store.StoreMode,6,146715,12477,70,13,0,0,0,7,6,85.71429,4,3,75.0,5,4,80.0,0,0.0,5,30,3
kex,SEATA-15,io.seata.core.rpc.netty.RpcServer,6,148443,34078,79,2,0,3,0,102,0,0.0,44,0,0.0,42,0,0.0,0,0.0,42,30,4
kex,SEATA-29,io.seata.core.rpc.DefaultServerMessageListenerImpl,3,139773,33749,128,2,0,1,0,68,5,7.3529415,24,0,0.0,22,0,0.0,0,0.0,22,30,2
kex,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,10,334926,31902,89,13,0,1,0,25,0,0.0,8,0,0.0,15,0,0.0,0,0.0,15,30,3
kex,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,3,140717,31936,75,6,0,0,0,36,4,11.111112,12,0,0.0,17,1,5.882353,0,0.0,17,30,3
kex,SEATA-8,io.seata.core.protocol.MergedWarpMessage,10,149723,22240,588,21,0,0,0,46,13,28.260868,14,2,14.285715,23,7,30.434782,0,0.0,23,30,5
kex,SEATA-16,io.seata.core.store.StoreMode,4,143545,10994,87,13,0,0,0,7,6,85.71429,4,3,75.0,5,4,80.0,0,0.0,5,30,3
kex,GUAVA-71,com.google.common.collect.SparseImmutableTable,1,70975,40059,0,11,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,30,6
kex,SPOON-101,spoon.reflect.visitor.PrintingContext,8,324345,54614,179,42,0,1,0,34,19,55.88235,24,7,29.166666,34,21,61.764706,21,61.764706,13,30,10
kex,SEATA-16,io.seata.core.store.StoreMode,8,145828,11707,88,13,0,0,0,7,6,85.71429,4,3,75.0,5,4,80.0,0,0.0,5,30,3
kex,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,5,147974,41290,115,13,0,0,0,95,11,11.578947,32,0,0.0,42,3,7.1428576,0,0.0,42,30,7
kex,SEATA-12,io.seata.core.rpc.netty.ShutdownHook,9,150245,45826,122,5,0,0,0,25,9,36.0,8,0,0.0,6,0,0.0,0,0.0,6,30,3
kex,GUAVA-275,com.google.common.math.PairedStatsAccumulator,8,80051,35381,96,12,0,1,0,60,10,16.666668,38,5,13.157895,75,6,8.0,6,8.0,69,30,3
kex,GUAVA-260,com.google.common.collect.TreeRangeMap,3,79603,31056,112,14,0,1,0,86,5,5.813954,36,0,0.0,47,1,2.1276596,1,2.1276596,46,30,4
kex,GUAVA-275,com.google.common.math.PairedStatsAccumulator,9,80924,33668,84,13,0,1,0,60,10,16.666668,38,5,13.157895,75,6,8.0,6,8.0,69,30,3
kex,SPOON-19,spoon.reflect.visitor.filter.LineFilter,6,333877,35493,82,4,0,0,0,22,2,9.090909,16,0,0.0,16,0,0.0,0,0.0,16,30,2
kex,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,4,322682,31501,1032,30,0,0,0,45,25,55.555557,18,9,50.0,13,0,0.0,0,0.0,13,30,10
kex,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,5,318894,52800,70,5,0,1,0,76,0,0.0,40,0,0.0,39,0,0.0,0,0.0,39,30,2
kex,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,7,325516,32473,29,12,1,0,0,26,0,0.0,20,0,0.0,26,0,0.0,0,0.0,26,30,1
kex,SEATA-6,io.seata.core.rpc.RpcContext,3,144772,33086,137,8,0,0,0,85,2,2.3529413,32,0,0.0,30,0,0.0,0,0.0,30,30,2
kex,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,1,135367,40833,119,13,0,0,0,88,11,12.5,22,0,0.0,30,3,10.0,0,0.0,30,30,7
kex,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,1,142749,18334,201,2,0,5,0,27,7,25.925926,8,0,0.0,6,0,0.0,0,0.0,6,30,6
kex,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,9,327190,31638,906,8,0,1,0,80,7,8.75,36,3,8.333334,50,4,8.0,4,8.0,46,30,4
kex,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,8,154474,15224,205,2,0,5,0,27,7,25.925926,8,0,0.0,6,0,0.0,0,0.0,6,30,6
kex,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,7,329473,31814,916,8,0,1,0,80,7,8.75,36,3,8.333334,50,4,8.0,4,8.0,46,30,4
kex,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,10,332947,58907,76,7,0,1,0,76,0,0.0,40,0,0.0,39,0,0.0,0,0.0,39,30,2
kex,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,6,325136,61026,33,16,1,0,0,26,0,0.0,20,0,0.0,26,0,0.0,0,0.0,26,30,1
kex,SEATA-16,io.seata.core.store.StoreMode,7,149126,11741,82,13,0,0,0,7,6,85.71429,4,3,75.0,5,4,80.0,0,0.0,5,30,3
kex,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,3,146363,41039,38,2,0,0,0,211,0,0.0,88,0,0.0,75,0,0.0,0,0.0,75,30,1
kex,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,8,338055,35151,34,12,1,0,0,26,0,0.0,20,0,0.0,26,0,0.0,0,0.0,26,30,1
kex,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,5,147438,35518,93,6,0,0,0,88,5,5.6818185,22,0,0.0,30,1,3.3333335,0,0.0,30,30,3
kex,GUAVA-45,com.google.common.primitives.Shorts,6,77034,31046,316,141,0,2,0,103,85,82.52427,68,61,89.70589,133,121,90.97744,121,90.97744,12,30,25
kex,SEATA-16,io.seata.core.store.StoreMode,9,152565,7844,89,13,0,0,0,7,6,85.71429,4,3,75.0,5,4,80.0,0,0.0,5,30,3
kex,GUAVA-78,com.google.common.collect.Queues,1,72938,10449,187,53,1,1,0,75,34,45.333336,26,15,57.692307,56,28,50.0,0,0.0,56,30,20
kex,SEATA-8,io.seata.core.protocol.MergedWarpMessage,4,149505,18166,600,21,0,0,0,46,13,28.260868,14,2,14.285715,23,7,30.434782,0,0.0,23,30,5
kex,GUAVA-115,com.google.common.util.concurrent.SimpleTimeLimiter,4,78575,16039,170,6,0,3,0,110,20,18.181818,26,1,3.846154,41,6,14.634146,6,14.634146,35,30,6
kex,SEATA-19,io.seata.core.protocol.RegisterRMRequest,3,149466,31040,586,15,0,0,0,62,11,17.741936,26,1,3.846154,46,5,10.869565,0,0.0,46,30,6
kex,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,2,144621,19227,198,2,0,5,0,27,7,25.925926,8,0,0.0,6,0,0.0,0,0.0,6,30,6
kex,GUAVA-6,com.google.common.base.Throwables,9,77986,27712,124,61,4,1,0,92,46,50.0,38,15,39.473686,41,23,56.09756,0,0.0,41,30,13
kex,SPOON-167,spoon.support.reflect.CtExtendedModifier,3,317744,16650,185,46,0,0,0,26,24,92.30769,16,12,75.0,0,0,0.0,0,0.0,0,30,10
kex,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,8,324439,31129,1010,21,0,1,0,45,17,37.77778,18,4,22.222223,19,0,0.0,0,0.0,19,30,8
kex,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,4,318799,18501,1056,35,0,0,0,26,9,34.615387,20,5,25.0,18,0,0.0,0,0.0,18,30,3
kex,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,3,326743,32390,932,9,0,0,0,80,9,11.25,36,3,8.333334,45,0,0.0,0,0.0,45,30,4
kex,SPOON-101,spoon.reflect.visitor.PrintingContext,6,315213,54170,187,42,0,1,0,34,19,55.88235,24,7,29.166666,34,21,61.764706,21,61.764706,13,30,10
kex,GUAVA-114,com.google.common.util.concurrent.AtomicDoubleArray,8,77625,37399,136,43,0,0,0,59,10,16.949154,14,1,7.1428576,34,4,11.764706,0,0.0,34,30,13
kex,SEATA-8,io.seata.core.protocol.MergedWarpMessage,3,144629,20668,582,21,0,0,0,46,13,28.260868,14,2,14.285715,23,7,30.434782,0,0.0,23,30,5
kex,SEATA-8,io.seata.core.protocol.MergedWarpMessage,6,153879,16966,603,21,0,0,0,46,13,28.260868,14,2,14.285715,23,7,30.434782,0,0.0,23,30,5
kex,SPOON-13,spoon.support.reflect.code.CtForImpl,1,299903,32734,934,6,0,1,0,58,10,17.241379,26,1,3.846154,40,4,10.0,4,10.0,36,30,4
kex,SPOON-19,spoon.reflect.visitor.filter.LineFilter,1,294209,34310,83,4,0,0,0,22,2,9.090909,16,0,0.0,16,0,0.0,0,0.0,16,30,2
kex,SEATA-29,io.seata.core.rpc.DefaultServerMessageListenerImpl,6,151992,34853,139,2,0,1,0,68,5,7.3529415,24,0,0.0,22,0,0.0,0,0.0,22,30,2
kex,SEATA-6,io.seata.core.rpc.RpcContext,10,145648,35078,136,8,0,0,0,85,2,2.3529413,32,0,0.0,30,0,0.0,0,0.0,30,30,2
kex,SEATA-12,io.seata.core.rpc.netty.ShutdownHook,7,150720,40448,124,4,0,0,0,25,9,36.0,8,0,0.0,6,0,0.0,0,0.0,6,30,2
kex,SPOON-101,spoon.reflect.visitor.PrintingContext,7,342449,54889,179,42,0,1,0,34,19,55.88235,24,7,29.166666,34,21,61.764706,21,61.764706,13,30,10
kex,SEATA-16,io.seata.core.store.StoreMode,10,149198,11553,93,13,0,0,0,7,6,85.71429,4,3,75.0,5,4,80.0,0,0.0,5,30,3
kex,SEATA-4,io.seata.core.protocol.MessageFuture,2,155737,8355,134,34,0,0,0,22,21,95.454544,10,8,80.0,13,12,92.30769,0,0.0,13,30,8
kex,SEATA-8,io.seata.core.protocol.MergedWarpMessage,2,148642,20547,613,21,0,0,0,46,13,28.260868,14,2,14.285715,23,7,30.434782,0,0.0,23,30,5
kex,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,10,145446,33333,20531,1,0,1,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,30,2
kex,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,10,144812,31261,41,0,0,1,0,60,0,0.0,36,0,0.0,30,0,0.0,0,0.0,30,30,1
kex,GUAVA-153,com.google.common.collect.ReverseOrdering,7,80025,1014,18,0,0,0,0,21,0,0.0,4,0,0.0,0,0,0.0,0,0.0,0,30,0
kex,GUAVA-6,com.google.common.base.Throwables,1,73447,31058,139,58,4,1,0,92,46,50.0,38,15,39.473686,41,23,56.09756,0,0.0,41,30,13
kex,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,8,145796,41133,127,13,0,0,0,95,11,11.578947,32,0,0.0,42,3,7.1428576,0,0.0,42,30,7
kex,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,10,333069,25548,82,36,1,0,0,26,5,19.23077,20,0,0.0,26,1,3.846154,0,0.0,26,30,3
kex,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,9,146802,41269,112,13,0,0,0,95,11,11.578947,32,0,0.0,42,3,7.1428576,0,0.0,42,30,7
kex,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,6,150100,31663,92,6,0,0,0,36,4,11.111112,12,0,0.0,17,1,5.882353,0,0.0,17,30,3
kex,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,6,159961,37113,118,13,0,0,0,95,11,11.578947,32,0,0.0,42,3,7.1428576,0,0.0,42,30,7
kex,SPOON-101,spoon.reflect.visitor.PrintingContext,2,316200,52012,177,42,0,1,0,34,19,55.88235,24,7,29.166666,34,21,61.764706,21,61.764706,13,30,10
kex,GUAVA-45,com.google.common.primitives.Shorts,10,80642,31910,316,139,0,2,0,103,83,80.58252,68,60,88.2353,133,119,89.47369,119,89.47369,14,30,24
kex,GUAVA-260,com.google.common.collect.TreeRangeMap,2,79286,44874,90,7,0,0,0,86,5,5.813954,36,0,0.0,47,1,2.1276596,0,0.0,47,30,3
kex,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,4,326562,51659,97,14,0,1,0,25,0,0.0,8,0,0.0,15,0,0.0,0,0.0,15,30,3
kex,GUAVA-78,com.google.common.collect.Queues,3,77881,11158,198,53,1,1,0,75,34,45.333336,26,15,57.692307,56,28,50.0,0,0.0,56,30,20
kex,GUAVA-153,com.google.common.collect.ReverseOrdering,4,79292,1013,17,0,0,0,0,21,0,0.0,4,0,0.0,0,0,0.0,0,0.0,0,30,0
kex,SEATA-4,io.seata.core.protocol.MessageFuture,6,154493,8349,131,34,0,0,0,22,21,95.454544,10,8,80.0,13,12,92.30769,0,0.0,13,30,8
kex,GUAVA-249,com.google.common.io.FileBackedOutputStream,3,80656,130947,101,6,0,5,0,50,11,22.0,16,1,6.25,30,2,6.666667,2,6.666667,28,120,8
kex,GUAVA-197,com.google.common.primitives.Booleans,9,80482,23827,240,102,0,0,0,75,64,85.333336,52,43,82.69231,92,83,90.21739,0,0.0,92,120,17
kex,SPOON-13,spoon.support.reflect.code.CtForImpl,10,331045,129748,906,9,0,1,0,58,10,17.241379,26,1,3.846154,40,4,10.0,4,10.0,36,120,4
kex,SPOON-163,spoon.pattern.internal.node.MapEntryNode,6,346647,121527,0,89,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,120,19
kex,GUAVA-71,com.google.common.collect.SparseImmutableTable,8,79609,140283,0,24,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,120,11
kex,GUAVA-71,com.google.common.collect.SparseImmutableTable,9,81403,124844,0,15,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,120,9
kex,SPOON-101,spoon.reflect.visitor.PrintingContext,5,338440,93226,270,62,0,1,0,34,20,58.823532,24,7,29.166666,34,22,64.70589,22,64.70589,12,120,20
kex,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,10,344620,122969,1036,40,0,1,0,45,33,73.333336,18,12,66.66667,8,0,0.0,0,0.0,8,120,11
kex,GUAVA-85,com.google.common.base.CaseFormat,2,78172,15132,142,9,0,0,0,30,14,46.666668,12,1,8.333334,15,3,20.0,0,0.0,15,120,4
kex,SPOON-13,spoon.support.reflect.code.CtForImpl,3,330310,123364,906,3,0,0,0,58,5,8.620689,26,0,0.0,40,0,0.0,0,0.0,40,120,2
kex,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,8,156803,123805,20583,7,0,2,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,120,4
kex,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,2,331872,65936,80,33,1,0,0,26,5,19.23077,20,0,0.0,26,1,3.846154,0,0.0,26,120,3
kex,SEATA-29,io.seata.core.rpc.DefaultServerMessageListenerImpl,10,158160,123939,155,3,0,1,0,68,10,14.705883,24,1,4.166667,22,2,9.090909,2,9.090909,20,120,3
kex,GUAVA-197,com.google.common.primitives.Booleans,3,77337,23001,256,102,0,0,0,75,64,85.333336,52,43,82.69231,92,83,90.21739,0,0.0,92,120,17
kex,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,9,332637,75694,229,54,0,1,0,78,0,0.0,56,0,0.0,93,0,0.0,0,0.0,93,120,14
kex,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,5,149565,125091,20634,8,0,1,0,211,4,1.8957347,88,2,2.2727273,75,2,2.6666667,2,2.6666667,73,120,4
kex,GUAVA-21,com.google.common.base.internal.Finalizer,7,81155,123697,64,8,0,0,0,65,27,41.538464,20,5,25.0,23,10,43.47826,0,0.0,23,120,2
kex,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,8,330935,138779,73,10,0,1,0,76,0,0.0,40,0,0.0,39,0,0.0,0,0.0,39,120,2
kex,SPOON-157,spoon.support.DefaultCoreFactory,9,326884,160298,966,7,0,0,0,429,12,2.7972028,160,0,0.0,164,0,0.0,0,0.0,164,120,4
kex,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,4,336033,155956,963,13,0,0,0,80,7,8.75,36,3,8.333334,46,0,0.0,0,0.0,46,120,4
kex,GUAVA-45,com.google.common.primitives.Shorts,9,79164,32111,312,144,0,2,0,103,86,83.49515,68,62,91.17647,133,122,91.729324,122,91.729324,11,120,25
kex,SEATA-4,io.seata.core.protocol.MessageFuture,9,153264,8521,149,34,0,0,0,22,21,95.454544,10,8,80.0,13,12,92.30769,0,0.0,13,120,8
kex,SPOON-157,spoon.support.DefaultCoreFactory,3,335950,159423,1019,7,0,0,0,429,12,2.7972028,160,0,0.0,164,0,0.0,0,0.0,164,120,4
kex,SPOON-11,spoon.reflect.factory.TypeFactory,2,332334,241027,32,0,0,0,0,217,0,0.0,70,0,0.0,0,0,0.0,0,0.0,0,120,0
kex,SPOON-11,spoon.reflect.factory.TypeFactory,7,328122,241022,43,0,0,0,0,217,0,0.0,70,0,0.0,0,0,0.0,0,0.0,0,120,0
kex,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,9,155941,131173,20612,7,0,3,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,120,5
kex,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,2,151098,130937,20643,7,0,3,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,120,5
kex,GUAVA-21,com.google.common.base.internal.Finalizer,8,78906,122292,70,8,0,0,0,65,27,41.538464,20,5,25.0,23,10,43.47826,0,0.0,23,120,2
kex,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,9,158544,121900,52,2,0,1,0,60,0,0.0,36,0,0.0,30,0,0.0,0,0.0,30,120,2
kex,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,2,157124,122666,198,26,0,0,0,95,37,38.94737,32,6,18.75,42,14,33.333336,0,0.0,42,120,13
kex,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,5,151289,87038,478,13,0,0,0,36,8,22.222223,12,0,0.0,17,3,17.647058,0,0.0,17,120,7
kex,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,10,337185,98083,207,54,0,1,0,78,0,0.0,56,0,0.0,93,0,0.0,0,0.0,93,120,14
